-1.5	-1.5	0.041376242664539896
-1.5	-1.2	0.0707145543997913
-1.5	-0.8999999999999999	0.12528649246571325
-1.5	-0.6	0.19963680435529893
-1.5	-0.3	0.21108043927046793
-1.5	0	0.14544590522732306
-1.5	0.3	0.08829608537513081
-1.5	0.6	0.0549900851474232
-1.5	0.8999999999999999	0.036041612537195455
-1.5	1.2	0.02469540660184493
-1.5	1.5	0.017510540957360085
-1.2	-1.5	0.06422213084854432
-1.2	-1.2	0.12056009698944063
-1.2	-0.8999999999999999	0.24931908402631806
-1.2	-0.6	0.49032240615365213
-1.2	-0.3	0.5279082915182015
-1.2	0	0.30453392451732614
-1.2	0.3	0.16365036112782472
-1.2	0.6	0.09549169927374772
-1.2	0.8999999999999999	0.06002442606383008
-1.2	1.2	0.03974578846481121
-1.2	1.5	0.02728322654534318
-0.8999999999999999	-1.5	0.10213241858010487
-0.8999999999999999	-1.2	0.21485266088822014
-0.8999999999999999	-0.8999999999999999	0.5465262108150206
-0.8999999999999999	-0.6	1.5699365687538578
-0.8999999999999999	-0.3	1.6947934301875023
-0.8999999999999999	0	0.7156349878267986
-0.8999999999999999	0.3	0.3376413659239592
-0.8999999999999999	0.6	0.18586226040428638
-0.8999999999999999	0.8999999999999999	0.11179706798348742
-0.8999999999999999	1.2	0.0707159945870046
-0.8999999999999999	1.5	0.04619020763247075
-0.6	-1.5	0.16263281951993133
-0.6	-1.2	0.39367561541074847
-0.6	-0.8999999999999999	1.3196992389598026
-0.6	-0.6	8.252295107684612
-0.6	-0.3	6.9226951630644304
-0.6	0	1.8657746422978836
-0.6	0.3	0.8343537410056356
-0.6	0.6	0.4485635718266748
-0.6	0.8999999999999999	0.2551027950615804
-0.6	1.2	0.14800600953536708
-0.6	1.5	0.08757165236291295
-0.3	-1.5	0.24051259525859098
-0.3	-1.2	0.6821057157314468
-0.3	-0.8999999999999999	3.2367235023445713
-0.3	-0.6	163.81599532141524
-0.3	-0.3	13.986325010584155
-0.3	0	4.68304210977416
-0.3	0.3	2.9849105904359114
-0.3	0.6	1.8756644189517058
-0.3	0.8999999999999999	0.9094924003769996
-0.3	1.2	0.3968051770822264
-0.3	1.5	0.1826355119291024
0	-1.5	0.2835666000864578
0	-1.2	0.8768772989366169
0	-0.8999999999999999	5.21494952893622
0	-0.6	6830.134553650695
0	-0.3	12.565906609428128
0	0	7.222385408008081
0	0.3	12.565906609428128
0	0.6	6830.134553650695
0	0.8999999999999999	5.21494952893622
0	1.2	0.8768772989366169
0	1.5	0.2835666000864578
0.3	-1.5	0.24051259525859098
0.3	-1.2	0.6821057157314468
0.3	-0.8999999999999999	3.2367235023445713
0.3	-0.6	163.81599532141524
0.3	-0.3	13.986325010584155
0.3	0	4.68304210977416
0.3	0.3	2.9849105904359114
0.3	0.6	1.8756644189517058
0.3	0.8999999999999999	0.9094924003769996
0.3	1.2	0.3968051770822264
0.3	1.5	0.1826355119291024
0.6	-1.5	0.16263281951993133
0.6	-1.2	0.39367561541074847
0.6	-0.8999999999999999	1.3196992389598026
0.6	-0.6	8.252295107684612
0.6	-0.3	6.9226951630644304
0.6	0	1.8657746422978836
0.6	0.3	0.8343537410056356
0.6	0.6	0.4485635718266748
0.6	0.8999999999999999	0.2551027950615804
0.6	1.2	0.14800600953536708
0.6	1.5	0.08757165236291295
0.8999999999999999	-1.5	0.10213241858010487
0.8999999999999999	-1.2	0.21485266088822014
0.8999999999999999	-0.8999999999999999	0.5465262108150206
0.8999999999999999	-0.6	1.5699365687538578
0.8999999999999999	-0.3	1.6947934301875023
0.8999999999999999	0	0.7156349878267986
0.8999999999999999	0.3	0.3376413659239592
0.8999999999999999	0.6	0.18586226040428638
0.8999999999999999	0.8999999999999999	0.11179706798348742
0.8999999999999999	1.2	0.0707159945870046
0.8999999999999999	1.5	0.04619020763247075
1.2	-1.5	0.06422213084854432
1.2	-1.2	0.12056009698944063
1.2	-0.8999999999999999	0.24931908402631806
1.2	-0.6	0.49032240615365213
1.2	-0.3	0.5279082915182015
1.2	0	0.30453392451732614
1.2	0.3	0.16365036112782472
1.2	0.6	0.09549169927374772
1.2	0.8999999999999999	0.06002442606383008
1.2	1.2	0.03974578846481121
1.2	1.5	0.02728322654534318
1.5	-1.5	0.041376242664539896
1.5	-1.2	0.0707145543997913
1.5	-0.8999999999999999	0.12528649246571325
1.5	-0.6	0.19963680435529893
1.5	-0.3	0.21108043927046793
1.5	0	0.14544590522732306
1.5	0.3	0.08829608537513081
1.5	0.6	0.0549900851474232
1.5	0.8999999999999999	0.036041612537195455
1.5	1.2	0.02469540660184493
1.5	1.5	0.017510540957360085
